Age,Gender,NPS,ChurnLabel,PurchaseFrequency,PurchaseValue,SubscriptionPlan,WebsitePageViews,WebsiteTimeSpent,EngagementMetricsLogins,EngagementMetricsFrequency,FeedbackRating,MarketingCommunicationNoOfEmails,MarketingCommunicationOpenClickDiff,MarketingCommunicationSentOpenDiff,ServiceInteractions_Call,ServiceInteractions_Email,ServiceInteractions_Chat,PaymentHistoryNoOfLatePayments,ClickstreamData_Click,ClickstreamData_Add to Cart,ClickstreamData_Search,SubscriptionDuration,FirstInteractionDate,LastInteractionDate,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
24,0,9,0,15,1088.2,11,95,19,15,2,1,10,170.0,1006.0,4,6,5,9,17,16,11,421,2019-01-22,2022-11-20,40,225,1088.2,4,2,1,7,At_Risk
68,0,3,1,59,3811.05,12,27,27,20,1,5,8,32.0,172.0,7,14,8,31,9,5,8,13,2019-02-04,2022-12-20,10,1180,3811.05,5,5,4,14,Premium
45,1,2,1,19,1609.3899999999999,10,73,30,10,2,4,5,740.0,289.0,10,6,13,77,9,15,21,947,2019-05-14,2022-07-12,171,190,1609.3899999999999,2,2,2,6,At_Risk
26,0,7,0,47,4820.99,6,94,46,15,0,3,8,74.0,15.0,2,0,3,8,4,0,3,201,2019-05-12,2022-12-22,8,705,4820.99,5,4,5,14,Premium
67,0,8,0,6,441.39,2,39,95,10,1,2,8,449.0,300.0,4,1,1,6,10,8,12,9,2019-01-29,2022-12-23,7,60,441.39,5,1,1,7,At_Risk
27,0,3,0,32,3911.7999999999997,5,42,42,15,2,5,1,129.0,502.0,2,2,1,5,0,2,3,743,2019-06-28,2022-05-23,221,480,3911.7999999999997,1,4,4,9,At_Risk
57,1,7,0,53,5043.39,4,24,73,25,0,3,10,14.0,38.0,5,6,5,10,9,10,8,407,2019-04-06,2022-11-09,51,1325,5043.39,3,5,5,13,Loyal
35,0,0,1,23,4434.9400000000005,2,18,23,6,1,4,1,19.0,469.0,10,8,8,64,3,2,8,1060,2019-01-04,2022-10-14,77,138,4434.9400000000005,3,2,5,10,Loyal
45,1,1,1,51,4653.99,14,29,23,16,1,2,1,90.0,77.0,16,15,11,44,4,1,2,590,2019-01-03,2022-12-04,26,816,4653.99,4,5,5,14,Premium
48,0,9,0,29,4181.0199999999995,6,2,11,9,0,5,5,2.0,18.0,1,2,1,9,2,2,2,645,2021-01-23,2022-03-18,287,261,4181.0199999999995,1,3,4,8,At_Risk
49,0,0,1,31,2158.94,2,55,17,3,1,5,1,174.0,312.0,18,12,14,83,10,12,11,215,2019-01-08,2022-11-22,38,93,2158.94,4,1,2,7,At_Risk
30,1,3,1,35,3673.03,1,38,1,16,0,2,7,176.0,1024.0,14,12,16,64,5,8,7,143,2019-01-26,2022-12-13,17,560,3673.03,5,4,4,13,Loyal
45,0,3,1,29,1893.44,19,33,1,3,1,2,7,104.0,98.0,11,8,8,67,15,10,16,1008,2019-03-03,2022-11-14,46,87,1893.44,3,1,2,6,At_Risk
20,0,2,0,10,1459.78,8,29,91,10,0,4,8,533.0,137.0,2,11,6,8,13,9,16,258,2019-02-27,2022-12-25,5,100,1459.78,5,1,2,8,At_Risk
53,0,0,1,42,5780.93,19,11,35,7,0,3,2,12.0,710.0,7,8,1,77,10,4,14,823,2019-01-01,2022-02-14,319,294,5780.93,1,3,5,9,At_Risk
32,1,2,1,39,2654.2400000000002,18,40,8,22,1,1,7,136.0,46.0,4,3,1,79,1,6,8,581,2019-02-25,2022-11-07,53,858,2654.2400000000002,3,5,3,11,Loyal
23,0,2,1,61,3765.34,8,4,9,13,2,5,10,6.0,16.0,1,0,0,76,2,5,8,1251,2021-02-15,2021-02-15,683,793,3765.34,1,4,4,9,At_Risk
40,1,3,0,60,4219.82,7,2,83,21,1,5,4,4.0,15.0,2,2,2,7,18,19,12,1062,2019-03-16,2022-10-12,79,1260,4219.82,3,5,4,12,Loyal
33,0,0,1,42,3703.44,17,72,22,14,2,1,10,194.0,1019.0,7,13,14,80,1,1,1,245,2019-07-11,2022-10-22,69,588,3703.44,3,4,4,11,Loyal
36,1,2,1,15,1639.1200000000001,16,15,14,6,0,5,1,50.0,216.0,11,18,7,63,4,7,11,1056,2019-01-22,2022-11-20,40,90,1639.1200000000001,4,1,2,7,At_Risk
30,1,3,0,51,4318.81,15,1,46,14,0,5,5,44.0,11.0,3,2,4,6,0,1,1,200,2019-07-07,2022-09-25,96,714,4318.81,2,4,5,11,Loyal
33,0,2,1,44,5027.25,12,69,7,20,2,1,5,19.0,938.0,4,3,2,44,2,4,3,24,2019-02-14,2022-12-28,2,880,5027.25,5,5,5,15,Premium
53,1,1,1,38,3779.83,1,66,25,7,1,1,8,25.0,43.0,10,7,3,68,5,10,4,4,2019-02-08,2022-10-31,60,266,3779.83,3,3,4,10,Loyal
53,0,4,0,8,1592.99,2,76,82,25,0,4,4,11.0,56.0,5,6,7,12,11,12,10,364,2019-01-23,2022-11-04,56,200,1592.99,3,2,2,7,At_Risk
38,0,1,0,67,6001.22,15,28,17,26,1,1,1,133.0,28.0,1,6,4,47,4,12,8,544,2019-03-06,2022-05-23,221,1742,6001.22,1,5,5,11,Loyal
65,0,3,1,47,2925.2400000000002,3,4,31,27,1,2,4,8.0,16.0,15,13,9,45,10,11,5,504,2019-01-19,2022-12-12,18,1269,2925.2400000000002,4,5,3,12,Loyal
70,0,2,1,39,3844.57,10,85,34,28,1,3,4,17.0,790.0,16,14,24,114,15,18,14,181,2019-01-05,2022-12-16,14,1092,3844.57,5,5,4,14,Premium
39,1,1,1,73,4750.69,13,87,15,18,0,2,10,107.0,163.0,8,5,1,40,10,9,10,138,2019-09-18,2022-12-06,24,1314,4750.69,4,5,5,14,Premium
35,1,1,1,13,2811.9,4,37,3,22,1,2,4,234.0,621.0,5,9,3,52,13,18,12,258,2019-03-16,2022-12-11,19,286,2811.9,4,3,3,10,Loyal
52,1,3,1,19,3142.78,19,9,35,9,1,2,9,84.0,1151.0,0,2,0,43,8,6,5,209,2020-07-12,2021-04-22,617,171,3142.78,1,2,3,6,At_Risk
46,0,0,1,19,3730.56,1,30,29,21,2,5,9,146.0,147.0,4,6,11,84,17,13,20,83,2019-01-22,2022-04-25,249,399,3730.56,1,3,4,8,At_Risk
23,1,1,1,19,668.5,19,95,21,18,2,2,2,40.0,289.0,14,7,10,103,13,13,9,314,2019-01-09,2022-11-24,36,342,668.5,4,3,1,8,At_Risk
39,0,1,0,41,3158.58,19,24,79,4,0,2,9,38.0,369.0,4,5,0,4,16,9,5,247,2019-04-28,2022-05-06,238,164,3158.58,1,2,3,6,At_Risk
48,0,2,0,33,5625.32,15,20,5,15,1,2,7,25.0,136.0,11,7,10,36,2,1,2,88,2019-02-22,2022-12-01,29,495,5625.32,4,4,5,13,Loyal
40,1,0,1,35,3452.3,1,60,19,1,0,5,2,94.0,100.0,2,0,1,53,7,2,4,391,2019-07-15,2021-12-05,390,35,3452.3,1,1,4,6,At_Risk
64,1,3,1,58,3050.77,15,44,20,6,0,2,10,1.0,295.0,8,16,15,60,2,3,1,765,2019-03-23,2022-12-09,21,348,3050.77,4,3,3,10,Loyal
33,0,1,1,43,3204.0,13,33,11,21,0,3,4,45.0,835.0,3,5,3,58,8,10,8,594,2019-08-20,2022-12-13,17,903,3204.0,5,5,3,13,Loyal
40,1,0,0,46,3565.33,19,19,62,24,1,4,8,17.0,765.0,5,5,3,5,8,5,4,449,2019-05-26,2022-03-23,282,1104,3565.33,1,5,4,10,Loyal
44,0,6,0,73,6074.23,0,23,98,20,0,4,4,373.0,101.0,10,3,4,8,4,1,0,313,2019-02-22,2022-09-14,107,1460,6074.23,2,5,5,12,Loyal
34,0,5,0,56,4672.8,2,68,20,22,1,3,3,31.0,156.0,2,5,5,6,16,15,16,52,2019-02-22,2022-10-02,89,1232,4672.8,3,5,5,13,Loyal
51,1,3,1,42,4563.39,15,66,2,10,1,2,6,13.0,347.0,16,12,20,59,1,1,1,78,2019-01-01,2022-12-30,0,420,4563.39,5,3,5,13,Loyal
34,1,1,1,8,2677.59,18,34,3,18,0,5,3,6.0,204.0,17,17,11,91,5,4,2,703,2019-02-02,2022-12-30,0,144,2677.59,5,2,3,10,Loyal
65,1,3,1,26,1705.4,7,27,16,24,2,3,10,52.0,439.0,6,3,10,46,12,9,14,230,2019-01-06,2022-08-22,130,624,1705.4,2,4,2,8,At_Risk
28,1,6,0,19,2167.83,16,39,80,26,1,4,8,3.0,26.0,3,4,7,13,12,15,13,546,2019-01-07,2022-12-12,18,494,2167.83,4,4,2,10,Loyal
51,0,7,0,35,2155.44,11,34,76,5,1,4,1,67.0,722.0,0,2,4,11,3,3,3,874,2020-11-26,2022-01-27,337,175,2155.44,1,2,2,5,Lost
38,1,0,1,20,693.63,19,68,20,4,0,5,2,76.0,49.0,3,1,0,66,6,10,10,455,2019-10-26,2022-06-15,198,80,693.63,2,1,1,4,Lost
21,1,3,1,61,4855.23,4,79,12,18,2,5,6,93.0,126.0,3,3,9,64,6,10,9,644,2019-01-04,2022-05-24,220,1098,4855.23,1,5,5,11,Loyal
66,0,2,0,25,2338.69,12,1,10,28,2,3,3,422.0,289.0,3,6,8,12,2,0,0,1,2019-02-06,2022-10-22,69,700,2338.69,3,4,3,10,Loyal
41,1,2,1,19,1305.49,10,41,34,20,0,2,10,58.0,300.0,10,8,7,69,18,16,12,174,2019-01-12,2022-11-02,58,380,1305.49,3,3,2,8,At_Risk
23,1,0,1,29,2612.35,2,71,19,20,1,4,8,23.0,81.0,0,1,1,63,9,13,16,286,2020-01-12,2020-04-20,984,580,2612.35,1,4,3,8,At_Risk
26,1,5,0,25,3718.87,10,57,41,4,0,1,7,183.0,347.0,6,4,6,5,0,1,0,416,2019-05-14,2022-10-02,89,100,3718.87,3,1,4,8,At_Risk
57,0,8,0,7,282.92,13,14,82,7,0,5,9,0.0,21.0,1,1,3,7,12,21,12,57,2019-04-14,2020-04-27,977,49,282.92,1,1,1,3,Lost
46,1,7,0,45,3367.87,10,24,63,17,2,3,1,70.0,106.0,5,5,5,8,8,17,12,523,2019-04-08,2022-11-22,38,765,3367.87,4,4,4,12,Loyal
32,0,6,0,26,4107.73,0,94,23,20,0,5,1,68.0,931.0,1,5,0,9,6,6,9,327,2019-03-20,2021-05-06,603,520,4107.73,1,4,4,9,At_Risk
30,0,1,1,3,78.32,5,41,1,22,1,4,8,388.0,414.0,13,7,8,77,13,20,9,725,2019-03-07,2022-08-14,138,66,78.32,2,1,1,4,Lost
34,0,7,0,38,2841.16,1,17,23,9,2,3,2,15.0,258.0,3,5,5,5,0,4,5,250,2019-01-20,2022-12-04,26,342,2841.16,4,3,3,10,Loyal
51,1,1,1,8,1107.1,12,21,23,30,0,2,4,81.0,725.0,19,17,6,42,13,18,17,151,2019-02-03,2022-11-19,41,240,1107.1,4,2,1,7,At_Risk
20,0,0,1,14,1618.1699999999998,7,20,2,16,0,5,7,7.0,646.0,14,18,18,68,9,5,5,512,2019-04-09,2022-12-25,5,224,1618.1699999999998,5,2,2,9,At_Risk
25,0,1,1,44,5098.36,18,71,30,19,0,4,2,252.0,514.0,9,8,9,56,2,2,2,141,2019-01-15,2022-11-21,39,836,5098.36,4,5,5,14,Premium
30,0,8,0,17,3765.7799999999997,16,23,43,30,2,3,10,54.0,129.0,3,1,2,8,7,4,6,7,2019-12-02,2022-12-11,19,510,3765.7799999999997,4,4,4,12,Loyal
23,1,2,1,17,854.06,15,6,3,29,1,2,5,105.0,658.0,1,0,0,44,6,9,16,242,2022-05-10,2022-05-10,234,493,854.06,1,4,1,6,At_Risk
19,0,2,0,29,2737.91,17,77,9,22,1,5,10,295.0,154.0,8,4,3,8,6,10,8,1126,2019-01-10,2022-09-24,97,638,2737.91,2,4,3,9,At_Risk
44,0,0,1,21,1643.2,0,8,23,15,1,2,1,17.0,17.0,19,14,18,57,20,14,16,134,2019-01-21,2022-12-22,8,315,1643.2,5,3,2,10,Loyal
48,0,8,0,12,1015.95,19,2,74,10,2,2,10,117.0,2.0,5,7,4,7,5,2,3,1014,2019-03-06,2022-12-21,9,120,1015.95,5,2,1,8,At_Risk
42,0,2,0,1,550.64,0,41,25,6,1,2,9,659.0,235.0,2,2,0,9,13,8,14,267,2019-04-05,2021-12-30,365,6,550.64,1,1,1,3,Lost
48,0,3,1,54,2936.72,5,9,20,9,1,5,4,106.0,136.0,22,20,15,64,12,11,13,497,2019-01-15,2022-10-20,71,486,2936.72,3,4,3,10,Loyal
31,1,0,1,24,1224.38,2,1,35,15,1,4,3,262.0,544.0,14,13,9,73,17,20,6,350,2019-01-13,2022-12-27,3,360,1224.38,5,3,2,10,Loyal
22,0,2,1,28,1972.79,10,63,35,20,0,4,8,1.0,154.0,6,10,7,52,3,8,12,1012,2019-01-21,2022-11-22,38,560,1972.79,4,4,2,10,Loyal
57,0,1,0,43,3661.7,17,86,34,16,0,2,6,45.0,888.0,1,6,3,9,8,6,7,114,2019-03-03,2022-07-29,154,688,3661.7,2,4,4,10,Loyal
37,0,7,1,51,3987.86,1,28,50,20,0,5,9,175.0,795.0,6,5,4,8,7,14,5,1265,2019-07-03,2022-11-04,56,1020,3987.86,3,5,4,12,Loyal
46,0,3,1,31,4369.08,2,5,4,3,1,2,1,215.0,756.0,2,3,1,43,6,6,3,455,2019-01-18,2021-04-21,618,93,4369.08,1,1,5,7,At_Risk
19,0,2,1,49,5216.8099999999995,0,61,29,14,1,1,8,75.0,530.0,2,1,1,55,6,4,7,1007,2019-11-28,2021-11-15,410,686,5216.8099999999995,1,4,5,10,Loyal
20,1,1,0,29,1944.6,4,83,77,6,2,2,2,178.0,49.0,3,4,1,10,12,19,17,23,2019-06-15,2022-10-27,64,174,1944.6,3,2,2,7,At_Risk
30,0,9,0,45,4342.36,12,80,66,9,0,1,6,136.0,257.0,4,1,1,7,9,8,9,84,2019-01-08,2022-08-31,121,405,4342.36,2,3,5,10,Loyal
43,0,3,1,35,3420.24,17,15,14,27,1,4,6,64.0,189.0,15,17,20,87,9,8,10,441,2019-02-26,2022-12-11,19,945,3420.24,4,5,4,13,Loyal
18,1,0,0,4,304.66,2,16,59,30,1,3,6,176.0,8.0,2,4,2,11,7,14,9,609,2019-05-20,2022-11-05,55,120,304.66,3,2,1,6,At_Risk
57,0,3,1,31,3146.4,13,94,17,2,0,5,4,761.0,97.0,10,12,16,56,7,9,5,194,2019-03-29,2022-12-27,3,62,3146.4,5,1,3,9,At_Risk
25,0,0,0,16,2364.93,11,62,28,21,1,5,7,6.0,878.0,22,9,16,24,5,1,1,253,2019-01-10,2022-09-21,100,336,2364.93,2,3,3,8,At_Risk
61,0,8,0,2,360.79,16,73,63,18,2,2,9,168.0,167.0,1,1,0,6,7,7,6,352,2021-10-07,2022-04-04,270,36,360.79,1,1,1,3,Lost
67,1,1,0,49,4422.76,13,17,50,5,2,4,4,7.0,4.0,4,1,5,8,8,15,17,268,2019-04-05,2022-11-20,40,245,4422.76,4,2,5,11,Loyal
61,0,2,0,55,5989.07,13,7,34,16,2,5,8,347.0,832.0,5,0,7,10,13,16,9,228,2019-08-18,2022-12-02,28,880,5989.07,4,5,5,14,Premium
63,1,2,0,20,3191.11,14,67,69,1,0,4,4,77.0,43.0,2,2,3,8,12,4,9,481,2019-08-09,2021-07-25,523,20,3191.11,1,1,3,5,Lost
64,1,1,1,65,3437.67,0,85,7,19,1,2,5,30.0,1107.0,16,18,17,42,1,0,2,201,2019-01-17,2022-12-29,1,1235,3437.67,5,5,4,14,Premium
23,0,1,1,38,5066.72,5,94,15,29,0,4,5,16.0,341.0,5,6,1,61,6,13,8,147,2019-02-28,2022-12-24,6,1102,5066.72,5,5,5,15,Premium
56,1,0,1,25,3702.68,8,33,11,13,1,4,6,53.0,1366.0,12,11,16,54,8,5,9,357,2019-03-04,2022-12-14,16,325,3702.68,5,3,4,12,Loyal
69,0,3,0,15,2387.1,18,2,46,2,2,4,8,19.0,790.0,4,4,7,8,2,2,2,139,2019-01-05,2022-09-27,94,30,2387.1,2,1,3,6,At_Risk
70,1,2,1,41,2685.5,17,46,2,29,2,3,3,91.0,42.0,6,3,5,58,4,12,6,220,2019-03-15,2022-11-21,39,1189,2685.5,4,5,3,12,Loyal
32,0,6,0,17,1708.34,7,32,61,3,1,1,6,30.0,634.0,1,2,1,12,6,7,8,181,2020-07-24,2022-09-10,111,51,1708.34,2,1,2,5,Lost
43,1,1,0,56,5728.36,7,17,76,14,1,3,7,278.0,873.0,5,2,2,14,0,0,1,102,2019-03-07,2021-10-19,437,784,5728.36,1,4,5,10,Loyal
65,1,6,0,43,3732.51,4,50,2,9,0,2,4,87.0,21.0,0,1,0,5,9,5,8,62,2021-03-08,2021-03-08,662,387,3732.51,1,3,4,8,At_Risk
57,0,7,0,37,4825.96,3,34,57,30,1,2,9,116.0,185.0,4,8,6,7,11,12,13,125,2019-02-23,2022-09-15,106,1110,4825.96,2,5,5,12,Loyal
69,0,7,0,13,1432.75,12,96,82,2,0,1,3,186.0,696.0,2,3,4,5,18,10,18,31,2019-01-15,2022-07-05,178,26,1432.75,2,1,2,5,Lost
52,1,1,0,45,5321.15,4,37,67,16,0,1,2,236.0,190.0,6,6,6,9,6,6,6,583,2019-01-04,2022-10-20,71,720,5321.15,3,4,5,12,Loyal
39,1,1,0,42,2810.2200000000003,4,20,13,20,2,4,10,100.0,641.0,8,6,5,6,9,6,6,52,2019-04-09,2022-12-27,3,840,2810.2200000000003,5,5,3,13,Loyal
33,0,0,1,36,3625.24,10,75,22,11,2,1,2,239.0,722.0,5,2,4,34,3,4,5,1056,2019-02-23,2021-10-06,450,396,3625.24,1,3,4,8,At_Risk
38,0,1,1,39,4624.82,5,33,29,17,1,2,10,64.0,8.0,15,21,15,52,12,12,2,150,2019-02-01,2022-12-20,10,663,4624.82,5,4,5,14,Premium
25,1,1,1,9,1242.63,14,69,35,5,1,2,7,42.0,1028.0,13,17,9,99,10,12,16,160,2019-01-06,2022-12-05,25,45,1242.63,4,1,2,7,At_Risk
46,0,1,0,12,1554.8999999999999,19,1,90,1,0,2,5,385.0,709.0,1,2,1,10,1,7,5,741,2020-04-28,2022-09-13,108,12,1554.8999999999999,2,1,2,5,Lost
59,1,2,0,47,5714.22,5,77,48,23,2,1,1,141.0,587.0,2,5,2,4,11,6,15,230,2019-01-09,2022-10-08,83,1081,5714.22,3,5,5,13,Loyal
20,0,0,0,21,2995.36,17,55,34,8,2,4,1,4.0,974.0,4,2,2,12,13,18,10,106,2020-03-02,2022-10-05,86,168,2995.36,3,2,3,8,At_Risk
52,0,9,0,2,480.99,19,93,63,1,2,5,8,81.0,461.0,3,1,2,1,8,7,11,435,2019-06-04,2022-07-09,174,2,480.99,2,1,1,4,Lost
35,0,9,0,49,5886.1,7,63,58,5,1,3,8,190.0,609.0,0,0,2,4,11,11,18,711,2020-07-06,2022-08-09,143,245,5886.1,2,2,5,9,At_Risk
63,0,3,0,5,830.61,14,37,74,6,1,5,7,72.0,327.0,2,1,1,9,15,8,10,947,2019-04-02,2022-11-14,46,30,830.61,3,1,1,5,Lost
23,0,0,1,29,1882.24,17,34,7,27,0,3,9,37.0,612.0,20,6,15,91,11,12,12,175,2019-01-12,2022-12-20,10,783,1882.24,5,4,2,11,Loyal
37,0,1,1,67,6412.58,2,2,29,8,2,4,4,7.0,49.0,11,12,13,70,10,9,3,657,2019-03-29,2022-10-26,65,536,6412.58,3,4,5,12,Loyal
44,1,3,1,28,3499.58,18,96,9,7,2,5,2,902.0,290.0,15,13,12,30,19,7,9,381,2019-01-28,2022-09-08,113,196,3499.58,2,2,4,8,At_Risk
54,1,2,0,43,4714.87,8,2,89,22,1,5,1,250.0,264.0,6,6,5,7,2,0,0,200,2019-04-11,2022-11-18,42,946,4714.87,4,5,5,14,Premium
39,1,3,1,19,1568.6499999999999,18,62,31,30,2,4,5,1.0,1264.0,15,17,14,59,16,14,12,275,2019-01-08,2022-12-04,26,570,1568.6499999999999,4,4,2,10,Loyal
46,1,3,1,36,3200.85,18,54,26,17,0,3,10,13.0,1314.0,8,15,13,74,4,5,4,138,2019-03-12,2022-10-09,82,612,3200.85,3,4,3,10,Loyal
20,1,1,1,19,3011.3,0,91,35,14,0,2,1,227.0,162.0,11,27,14,54,11,18,12,901,2019-01-05,2022-12-21,9,266,3011.3,5,3,3,11,Loyal
53,0,1,1,36,4725.05,11,6,11,8,2,1,2,7.0,765.0,14,16,9,65,1,6,2,0,2019-01-04,2022-09-09,112,288,4725.05,2,3,5,10,Loyal
22,0,1,1,17,1676.95,16,80,35,25,0,3,6,215.0,314.0,1,3,5,67,4,8,5,869,2019-05-17,2021-09-30,456,425,1676.95,1,3,2,6,At_Risk
21,0,8,0,6,844.87,10,59,54,1,2,3,7,334.0,246.0,0,1,1,11,20,12,11,123,2020-07-11,2022-09-15,106,6,844.87,2,1,1,4,Lost
18,0,5,0,18,1909.6399999999999,7,83,14,25,1,2,8,155.0,131.0,3,0,3,4,8,8,6,975,2019-01-01,2022-10-18,73,450,1909.6399999999999,3,3,2,8,At_Risk
19,0,1,1,2,784.72,3,77,35,10,2,3,1,162.0,142.0,20,19,13,43,13,8,14,1074,2019-01-21,2022-12-11,19,20,784.72,4,1,1,6,At_Risk
28,1,4,0,42,3681.59,10,74,38,3,2,2,7,465.0,296.0,5,4,3,5,10,13,8,7,2019-04-02,2022-10-15,76,126,3681.59,3,2,4,9,At_Risk
51,0,1,0,66,2694.2,0,3,46,13,2,5,5,104.0,465.0,4,6,5,12,5,8,11,305,2019-02-14,2022-10-15,76,858,2694.2,3,5,3,11,Loyal
63,1,5,0,42,5061.06,6,35,92,26,2,4,3,29.0,836.0,3,6,4,4,12,11,11,597,2019-01-05,2022-08-22,130,1092,5061.06,2,5,5,12,Loyal
62,0,3,1,19,1591.45,13,75,26,10,0,1,5,64.0,245.0,2,10,9,93,1,0,0,425,2019-01-18,2022-12-21,9,190,1591.45,5,2,2,9,At_Risk
31,0,4,0,40,2808.86,18,80,2,27,1,5,5,102.0,368.0,1,0,3,12,11,5,4,272,2020-09-20,2022-12-17,13,1080,2808.86,5,5,3,13,Loyal
63,0,8,0,64,4100.43,4,89,55,29,0,2,3,31.0,845.0,5,5,6,8,1,4,2,594,2019-05-12,2022-03-28,277,1856,4100.43,1,5,4,10,Loyal
62,0,3,1,24,2872.66,7,62,16,27,1,3,1,210.0,551.0,6,20,12,78,9,9,7,21,2019-01-27,2022-10-07,84,648,2872.66,3,4,3,10,Loyal
67,1,2,1,38,4248.95,16,19,5,23,1,1,2,304.0,832.0,10,12,12,63,5,10,5,199,2019-01-02,2022-12-01,29,874,4248.95,4,5,4,13,Loyal
46,1,7,0,23,3662.76,5,7,56,20,2,5,8,19.0,794.0,7,4,2,7,15,16,8,81,2019-02-21,2022-02-16,317,460,3662.76,1,3,4,8,At_Risk
22,1,0,0,44,3343.4,3,27,31,13,2,1,2,107.0,553.0,2,5,3,10,11,16,20,562,2019-05-16,2022-11-12,48,572,3343.4,3,4,4,11,Loyal
46,0,8,0,13,2018.6399999999999,13,69,30,26,1,5,9,32.0,304.0,6,6,4,14,0,0,1,251,2019-03-11,2022-12-20,10,338,2018.6399999999999,5,3,2,10,Loyal
63,1,4,0,20,736.74,11,79,1,13,1,5,6,26.0,355.0,0,1,5,11,15,18,14,483,2019-05-21,2021-05-14,595,260,736.74,1,3,1,5,Lost
22,1,1,1,42,4230.78,15,64,28,25,1,1,5,184.0,959.0,3,2,5,58,0,0,2,723,2019-02-09,2022-12-15,15,1050,4230.78,5,5,4,14,Premium
65,0,8,0,27,1072.67,17,5,22,10,2,2,10,380.0,218.0,4,1,2,4,10,7,12,1094,2019-01-27,2021-07-08,540,270,1072.67,1,3,1,5,Lost
65,1,3,1,22,2008.3,1,98,31,27,1,3,7,28.0,179.0,5,10,6,92,9,20,13,31,2019-11-18,2022-10-10,81,594,2008.3,3,4,2,9,At_Risk
57,1,0,1,63,5479.72,8,77,26,17,0,4,3,90.0,817.0,17,15,8,71,19,12,13,7,2019-03-17,2022-12-07,23,1071,5479.72,4,5,5,14,Premium
51,1,0,0,8,1253.69,9,55,97,18,0,5,2,1197.0,178.0,7,0,1,5,16,9,15,314,2019-01-20,2022-06-28,185,144,1253.69,2,2,2,6,At_Risk
41,1,5,0,10,1763.26,10,19,73,22,0,1,1,434.0,188.0,4,4,8,7,1,0,0,234,2019-04-23,2022-07-11,172,220,1763.26,2,2,2,6,At_Risk
38,0,3,1,42,3378.97,12,89,31,16,1,1,5,4.0,244.0,5,10,5,106,7,10,8,669,2019-02-28,2022-12-26,4,672,3378.97,5,4,4,13,Loyal
46,0,3,1,64,2980.27,13,82,6,27,2,1,4,512.0,171.0,12,8,7,62,3,1,7,1165,2019-03-01,2022-12-15,15,1728,2980.27,5,5,3,13,Loyal
48,1,1,1,25,2736.67,13,71,33,3,2,5,1,40.0,286.0,20,17,16,52,13,13,11,127,2019-01-19,2022-12-17,13,75,2736.67,5,1,3,9,At_Risk
44,1,4,0,32,4424.13,19,23,18,4,2,3,5,5.0,467.0,5,1,4,12,9,17,14,172,2019-08-10,2021-12-30,365,128,4424.13,1,2,5,8,At_Risk
48,1,0,1,45,6138.46,7,19,22,23,0,3,2,16.0,69.0,18,15,11,30,20,17,11,668,2019-02-08,2022-12-08,22,1035,6138.46,4,5,5,14,Premium
19,1,1,1,25,4486.9,1,21,14,26,2,5,3,76.0,90.0,5,3,1,42,5,2,2,104,2019-05-01,2021-10-06,450,650,4486.9,1,4,5,10,Loyal
53,0,3,0,38,6005.88,6,78,6,23,1,2,3,60.0,50.0,2,0,1,6,6,5,6,241,2020-11-19,2022-07-08,175,874,6005.88,2,5,5,12,Loyal
68,1,5,0,48,4840.9,0,98,103,5,2,2,1,14.0,167.0,6,4,2,7,6,3,4,53,2019-03-12,2022-10-05,86,240,4840.9,3,2,5,10,Loyal
25,1,2,1,49,6015.75,13,28,1,10,1,4,5,102.0,160.0,14,8,14,79,22,14,11,161,2019-03-02,2022-10-03,88,490,6015.75,3,4,5,12,Loyal
55,0,2,0,45,3295.66,14,21,76,27,2,4,9,15.0,21.0,5,3,0,6,16,12,16,163,2019-02-02,2022-09-11,110,1215,3295.66,2,5,4,11,Loyal
21,0,7,0,4,760.15,10,17,3,16,0,5,4,40.0,7.0,6,3,6,11,17,8,12,980,2019-03-01,2022-09-26,95,64,760.15,2,1,1,4,Lost
18,1,1,1,50,4559.37,2,69,28,11,1,5,2,5.0,921.0,8,7,6,86,6,12,12,291,2019-07-17,2022-12-07,23,550,4559.37,4,4,5,13,Loyal
45,0,1,0,30,1844.77,13,60,8,6,2,1,3,242.0,69.0,3,5,3,10,0,0,1,311,2019-01-06,2022-10-31,60,180,1844.77,3,2,2,7,At_Risk
68,0,0,1,27,2127.01,19,23,8,27,1,5,1,271.0,442.0,25,17,17,47,15,12,9,934,2019-01-20,2022-12-23,7,729,2127.01,5,4,2,11,Loyal
54,0,5,0,15,1415.55,10,87,49,3,1,3,4,245.0,32.0,4,8,7,6,9,9,3,130,2019-01-24,2022-10-22,69,45,1415.55,3,1,2,6,At_Risk
27,1,2,0,31,2553.16,0,87,99,24,2,2,6,104.0,361.0,7,3,6,2,5,7,4,671,2019-03-23,2021-12-28,367,744,2553.16,1,4,3,8,At_Risk
70,1,3,1,30,2845.85,10,3,28,27,0,2,9,30.0,601.0,7,11,9,85,10,13,5,224,2019-02-01,2022-08-18,134,810,2845.85,2,4,3,9,At_Risk
68,1,3,0,1,620.03,19,88,55,25,2,4,5,293.0,390.0,1,1,3,10,6,9,13,266,2019-11-13,2020-10-27,794,25,620.03,1,1,1,3,Lost
27,1,1,1,48,2175.2,6,15,27,2,1,1,7,2.0,11.0,10,19,9,92,13,16,18,309,2019-02-16,2022-09-29,92,96,2175.2,2,1,2,5,Lost
